date,open,high,low,close,amount_yi,pe
2022-09-29,2267.9,2287.07,2235.75,2249.37,126.28,21.54
2022-09-30,2245.13,2254.62,2212.44,2214.01,102.98,21.2
2022-10-10,2207.51,2208.29,2103.49,2105.95,150.31,20.15
2022-10-11,2112.04,2125.04,2087.45,2106.73,116.34,20.14
2022-10-12,2107.09,2179.6,2078.31,2179.51,169.08,20.75
2022-10-13,2166.81,2236.24,2163.36,2211.46,187.7,21.01
2022-10-14,2227.27,2272.05,2220.17,2266.73,198.94,21.55
2022-10-17,2258.93,2315.51,2256.93,2313.05,210.45,21.93
2022-10-18,2322.63,2323.14,2288.51,2301.26,181.81,21.82
2022-10-19,2292.35,2300.47,2275.28,2277.11,148.23,21.55
2022-10-20,2263.91,2334.56,2252.2,2302.55,220.38,21.8
2022-10-21,2297.91,2311.35,2264.26,2298.33,164.63,21.68
2022-10-24,2304.37,2352.69,2271.4,2287.13,215.8,21.54
2022-10-25,2269.96,2288.81,2227.55,2253.16,178.78,21.2
2022-10-26,2249.64,2348.71,2239.87,2338.45,243.22,21.91
2022-10-27,2345.96,2393.14,2341.8,2355.86,273.11,22.09
2022-10-28,2330.75,2370.58,2275.55,2284.13,255.76,21.35
2022-10-31,2248.6,2374.16,2248.6,2354.64,315.38,21.92
2022-11-01,2355.46,2414.42,2340.46,2406.77,279.77,23.87
2022-11-02,2401.49,2446.73,2399.62,2444.64,284.5,24.34
2022-11-03,2422.13,2450.63,2405.13,2428.23,282.16,24.25
2022-11-04,2424.91,2469.51,2416.84,2463.01,274.72,24.65
2022-11-07,2454.5,2490.6,2436.54,2447.78,234.26,24.48
2022-11-08,2448.15,2448.15,2413.7,2445.78,214.06,24.42
2022-11-09,2438.23,2451.42,2410.88,2417.83,169.77,24.13
2022-11-10,2402.24,2430.94,2383.82,2392.24,166.31,23.85
2022-11-11,2458.07,2464.45,2408.27,2417.41,265.06,24.21
2022-11-14,2414.22,2444.54,2399.94,2429.84,216.86,24.42
2022-11-15,2426.84,2534.42,2424.03,2533.42,328.79,25.59
2022-11-16,2536.51,2556.37,2504.75,2510.05,252.65,25.3
2022-11-17,2514.52,2572.49,2477.96,2572.49,298.53,25.89
2022-11-18,2565.84,2595.99,2517.91,2524.13,325.51,25.52
2022-11-21,2503.57,2515.2,2470.49,2513.55,254.91,25.39
2022-11-22,2504.34,2516.06,2465.49,2475.61,238.31,25.03
2022-11-23,2474.97,2489.88,2427.93,2460.21,224.75,24.85
2022-11-24,2463.02,2474.23,2435.62,2439.79,207.84,24.67
2022-11-25,2436.48,2453.16,2412.9,2413.25,176.91,24.41
2022-11-28,2367.26,2399.61,2360.06,2383.16,189.54,24.11
2022-11-29,2386.63,2444.25,2380.1,2440.51,223.32,24.71
2022-11-30,2436.08,2443.09,2416.98,2433.94,197.89,24.6
2022-12-01,2462.13,2494.33,2462.13,2484.35,252.53,25.1
2022-12-02,2471.08,2520.89,2470.51,2481.86,227.47,25.0
2022-12-05,2499.36,2515.42,2489.59,2514.62,220.7,25.44
2022-12-06,2508.59,2552.44,2506.33,2529.09,227.49,25.69
2022-12-07,2521.07,2523.56,2501.49,2508.66,181.53,25.49
2022-12-08,2503.49,2506.24,2477.02,2480.48,176.18,25.26
2022-12-09,2483.63,2504.53,2471.4,2496.22,256.75,25.48
2022-12-12,2492.59,2553.52,2489.93,2539.7,202.76,35.24
2022-12-13,2535.66,2539.36,2482.28,2482.28,156.23,34.55
2022-12-14,2501.4,2522.24,2480.98,2483.82,156.52,34.62
2022-12-15,2483.67,2522.7,2467.99,2510.55,163.9,34.94
2022-12-16,2493.13,2495.4,2456.56,2463.43,133.74,34.3
2022-12-19,2463.13,2471.86,2404.43,2416.17,115.0,33.72
2022-12-20,2421.03,2432.9,2365.26,2377.49,140.37,33.21
2022-12-21,2377.25,2390.18,2345.19,2358.48,101.98,33.0
2022-12-22,2374.05,2394.82,2352.08,2358.5,108.14,32.98
2022-12-23,2349.16,2385.74,2346.63,2366.41,114.24,33.06
2022-12-26,2364.63,2401.24,2364.12,2393.98,109.79,33.47
2022-12-27,2399.52,2406.17,2382.82,2403.39,111.45,33.6
2022-12-28,2397.11,2397.11,2356.13,2360.15,118.49,33.0
2022-12-29,2355.62,2399.1,2350.92,2377.7,127.22,33.22
2022-12-30,2390.84,2400.65,2374.83,2380.69,115.04,33.35
2023-01-03,2380.09,2466.7,2371.53,2463.13,208.28,34.18
2023-01-04,2474.29,2485.72,2451.91,2472.0,188.49,34.23
2023-01-05,2478.11,2518.55,2473.94,2515.93,215.14,34.88
2023-01-06,2510.7,2516.83,2490.91,2498.3,178.34,34.57
2023-01-09,2500.64,2518.67,2489.51,2494.41,152.45,34.41
2023-01-10,2495.4,2511.33,2479.91,2497.2,153.68,34.55
2023-01-11,2494.08,2495.69,2450.09,2453.39,159.57,34.03
2023-01-12,2455.83,2477.55,2445.6,2462.55,135.11,34.11
2023-01-13,2467.61,2473.84,2451.81,2473.84,127.93,34.41
2023-01-16,2466.62,2572.05,2466.62,2552.31,268.71,35.52
2023-01-17,2558.25,2589.06,2551.3,2570.39,185.09,35.78
2023-01-18,2571.76,2612.05,2565.06,2601.97,185.02,36.05
2023-01-19,2596.91,2683.33,2593.89,2682.75,260.89,37.27
2023-01-20,2685.16,2724.48,2684.3,2698.43,248.82,37.51
